psi_norm		wexb(rad/s)
1.13399E-01	2.47074E+04
1.14050E-01	2.46826E+04
1.14701E-01	2.46583E+04
1.15352E-01	2.46342E+04
1.16003E-01	2.46103E+04
1.16655E-01	2.45864E+04
1.17306E-01	2.45625E+04
1.17957E-01	2.45387E+04
1.18608E-01	2.45148E+04
1.19259E-01	2.44910E+04
1.19910E-01	2.44673E+04
1.20561E-01	2.44437E+04
1.21213E-01	2.44201E+04
1.21864E-01	2.43966E+04
1.22515E-01	2.43731E+04
1.23166E-01	2.43497E+04
1.23817E-01	2.43263E+04
1.24468E-01	2.43030E+04
1.25119E-01	2.42796E+04
1.25771E-01	2.42563E+04
1.26422E-01	2.42331E+04
1.27073E-01	2.42100E+04
1.27724E-01	2.41869E+04
1.28375E-01	2.41638E+04
1.29026E-01	2.41408E+04
1.29677E-01	2.41177E+04
1.30329E-01	2.40948E+04
1.30980E-01	2.40718E+04
1.31631E-01	2.40490E+04
1.32282E-01	2.40261E+04
1.32933E-01	2.40034E+04
1.33584E-01	2.39806E+04
1.34235E-01	2.39578E+04
1.34887E-01	2.39351E+04
1.35538E-01	2.39124E+04
1.36189E-01	2.38898E+04
1.36840E-01	2.38672E+04
1.37491E-01	2.38447E+04
1.38142E-01	2.38222E+04
1.38793E-01	2.37997E+04
1.39445E-01	2.37772E+04
1.40096E-01	2.37548E+04
1.40747E-01	2.37324E+04
1.41398E-01	2.37100E+04
1.42049E-01	2.36877E+04
1.42700E-01	2.36654E+04
1.43351E-01	2.36431E+04
1.44003E-01	2.36209E+04
1.44654E-01	2.35988E+04
1.45305E-01	2.35767E+04
1.45956E-01	2.35546E+04
1.46607E-01	2.35327E+04
1.47258E-01	2.35111E+04
1.47909E-01	2.34898E+04
1.48561E-01	2.34685E+04
1.49212E-01	2.34480E+04
1.49863E-01	2.34277E+04
1.50514E-01	2.34074E+04
1.51165E-01	2.33872E+04
1.51816E-01	2.33671E+04
1.52467E-01	2.33470E+04
1.53119E-01	2.33271E+04
1.53770E-01	2.33072E+04
1.54421E-01	2.32873E+04
1.55072E-01	2.32676E+04
1.55723E-01	2.32479E+04
1.56374E-01	2.32283E+04
1.57025E-01	2.32087E+04
1.57677E-01	2.31892E+04
