0.01999999955	 16.89858708	  9.22484591	 58.41275938	    13.71553	0.6299758334	0.6817103944
0.03999999911	 13.27901069	 6.900264644	 46.79433616	 8.700456599	0.6900697809	0.4987098584
0.05999999866	 5.223812855	 2.822021089	 18.48858966	 2.759990193	0.7450823975	0.3426242596
0.07999999821	 2.891581391	 1.579063944	  10.3426388	 1.411634524	0.7757213556	0.3125873016
0.1000000015	 1.887656202	 1.019080398	 6.845846466	0.9427619331	0.7810544212	0.3214622761
0.1199999973	 1.269983734	0.6908971353	 4.669519066	 0.667954161	0.7753121626	0.3086043161
0.1400000006	0.9111165935	0.4975136136	  3.40245279	0.5065168197	0.7725182395	0.2948639665
0.1599999964	0.6832141391	0.3751168269	 2.594549275	0.3930258673	0.7812320978	0.2879824756
0.1800000072	0.5293036318	0.2917923843	 2.052994131	0.3149970975	0.8085086426	0.2866706942
 0.200000003	0.4224906387	0.2330642627	 1.681379013	0.2541307596	0.8587261541	0.2869931369
0.2199999988	0.3451598778	0.1903253525	 1.419186286	0.2066071556	0.9340238503	0.2888127935
0.2399999946	0.2864380314	0.1574061198	 1.229528427	0.1701970259	 1.046086643	0.3068724703
0.2599999905	0.2422582852	0.1315998766	 1.094070619	 0.141796335	 1.210441748	0.3340293484
0.2800000012	 0.210826658	0.1124938882	 1.002663295	0.1214695918	 1.443674032	0.3706336819
0.3000000119	0.1921312871	0.1003661113	0.9534414156	0.1097612224	 1.787794354	0.4129528422
0.3199999928	0.1860706446	0.09571448663	 0.943647619	0.1061459495	 2.338460085	0.5209156799
0.3400000036	0.1916080962	0.0972396016	0.9600934989	0.1059946535	 3.300672923	0.7104957832
0.3600000143	0.2078336867	0.1043054746	0.9875813337	0.1001083099	 5.090190305	 1.038792154
0.3799999952	0.2324228237	0.1153488046	 1.031995629	0.08903600624	 8.474559837	  2.45002634
 0.400000006	 0.264097428	0.1286000296	 1.116201958	0.08881759708	 14.61231967	 7.638280935
0.4199999869	0.3082482777	0.1458360548	  1.25953019	0.1081025999	 21.82950156	 18.11382722
0.4399999976	0.3734846795	0.1741228838	 1.446776135	0.1465335594	  16.8602723	 12.20372172
0.4600000083	0.4654828712	0.2192654099	 1.649534724	0.1895067666	 10.14185337	  4.55573464
0.4799999893	0.5933925544	0.2955351493	 1.903745629	 0.247933648	 6.676798722	 2.064621002
         0.5	0.7745293879	0.4151307388	 2.264708733	0.3256477509	  4.63393679	 1.107400506
0.5199999809	 1.013869212	0.6032648218	 2.669982859	0.3967436947	 3.200364986	0.6658700465
0.5400000215	 1.278208696	 0.807089218	 3.013064044	0.4338906293	 2.290778622	0.4416676485
0.5600000024	 1.480888586	0.8951324073	 3.234691332	0.4264605414	 1.825006534	0.3303359524
0.5799999833	 1.553662842	0.7878346766	 3.342995536	0.3643730782	 1.626051918	0.2825875594
0.6000000238	 1.538107195	0.7088317861	 3.324565867	0.2752086423	 1.565731632	0.2666800752
0.6200000048	 1.494465573	0.6289748734	 3.223251869	0.1997208588	  1.58366282	 0.271722665
0.6399999857	 1.427928936	0.5971697026	  3.07643643	0.1752949022	 1.678466824	 0.291536536
0.6600000262	 1.345107939	0.6011106027	 2.855870973	0.1718407086	 1.883661284	0.3367293505
0.6800000072	 1.276296737	 0.594928413	 2.635784905	0.1697140009	 2.196153001	0.3991517239
0.6999999881	 1.235721904	0.5765666982	 2.493844234	 0.176556155	 2.561285831	0.4511261002
0.7200000286	 1.229651995	 0.549831263	 2.474159775	 0.199191379	 2.936318377	 0.483611926
0.7400000095	  1.25279987	0.5144582998	 2.576754892	 0.243391233	  3.22791021	0.5120250607
0.7599999905	 1.286535244	0.4639011988	  2.75315119	0.2865989867	 3.211548366	0.5265272321
0.7799999714	 1.308840368	0.4132123894	 2.908366815	0.3016106023	 2.756123189	 0.495038974
0.8000000119	 1.314989935	0.3924476303	 3.051821745	0.3032044544	 2.109898065	0.4067380598
0.8199999928	 1.312260033	0.3837290517	 3.172132487	0.3083681448	 1.536029093	0.3004319822
0.8399999738	 1.246349795	0.4500877578	 3.192930748	0.3232888733	 1.106555327	0.2101352341
0.8600000143	 1.008629853	0.4129471673	 3.017573791	0.3142447293	0.8001485929	0.1455928918
0.8799999952	0.6523247219	 0.250246115	 2.532528637	0.2534628557	0.6121975675	0.1070396709
0.8999999762	 0.365491359	0.1380143719	 1.776941257	0.1691115221	0.5403770774	0.09094921859
0.9200000167	0.2018915545	0.07737376086	 1.097751251	0.1070870075	0.5914459517	0.09651766481
0.9399999976	0.1261218768	0.04716909242	0.7757941685	0.08528381165	0.8573779785	0.1377140501
0.9599999785	0.1072321016	0.03189732143	0.8359516299	0.1090332752	 1.739748739	0.2784148218
0.9800000191	0.1416787418	0.02631846426	 1.524071154	0.2243597385	 5.266484908	0.8024845196
           1	 0.458802448	0.05247069665	 1.510890569	0.3554579507	 28.41799446	 5.053794483
